From,To,Mean,Std. Dev
Rotterdam-92c070ce8e92,Carboneras-e7b358aa3913,2659.3210294699898,1001.6342429204121
Fulmar Terminal-dd94ed4fe8fa,Grimsby-d6f49c2e1bad,5144.511216796346,0.0
Grimsby-d6f49c2e1bad,Fulmar Terminal-dd94ed4fe8fa,2613.6859393503187,65.30976710152562
Teesport-736acdd7afa2,Brofjorden-8f0115714312,292.5630878997041,3154.021120278804
Brofjorden-8f0115714312,Teesport-736acdd7afa2,16824.162666833156,170.29291577500038
Novorossiysk CPC-3b26a9570fd1,Bozcaada-66352f54629d,866.2798137942908,162.08418952253706
Bozcaada-66352f54629d,Novorossiysk CPC-3b26a9570fd1,2361.883728905179,0.0
Ryde-55baeddac00e,Rotterdam-92c070ce8e92,8471.424337888344,0.0
Rotterdam-92c070ce8e92,Ryde-55baeddac00e,14084.314653779904,0.0
Skagen Havn-db9fa00eadc5,Wilhelmshaven-34a71cee910d,2919.9260391957228,0.0
Wilhelmshaven-34a71cee910d,Skagen Havn-db9fa00eadc5,3601.0340060009,0.0
Gothenburg-de0033e99214,Rotterdam-92c070ce8e92,2616.6138117622354,0.0
Rotterdam-92c070ce8e92,Gothenburg-de0033e99214,1286.1144443952044,0.0
Veere-9fbd840d0ab7,Butinge Terminal-f297ef573599,2481.6898350382185,597.7019602645053
Butinge Terminal-f297ef573599,Veere-9fbd840d0ab7,14149.928297620967,122.34864364265748
Kunda-f0b3af4e3e70,Primorsk-1745900bf09d,1247.2336287518146,0.0
Primorsk-1745900bf09d,Kunda-f0b3af4e3e70,22501.250897833175,2290.4453387001577
Thyboron-d78bd48ba342,Rotterdam-92c070ce8e92,3770.9690022438363,207.4917152502172
Rotterdam-92c070ce8e92,Thyboron-d78bd48ba342,4433.008532448196,0.0
Lehtma-2ba3e0774290,Ust-Luga-e9ea2bf59471,669.2708559374898,36.27091597632486
Ust-Luga-e9ea2bf59471,Lehtma-2ba3e0774290,11699.491733683039,0.0
Fos-a89094aa52c0,Novorossiysk CPC-3b26a9570fd1,8898.39939747054,229.9493098764371
Novorossiysk CPC-3b26a9570fd1,Fos-a89094aa52c0,2286.9560371807543,0.0
Icdas-bdb5025eb89f,Fos-a89094aa52c0,4727.854512799875,0.0
Fos-a89094aa52c0,Icdas-bdb5025eb89f,540.8095441162718,3.4953441779240566
Sevastopol-cf174d0ac90b,Novorossiysk CPC-3b26a9570fd1,9758.907573346753,0.0
Novorossiysk CPC-3b26a9570fd1,Sevastopol-cf174d0ac90b,1123.7607331437127,0.0
Escombreras-8ff2f5149d51,Az Zawiyah-55a0bc1ebc27,1401.7808232382718,996.3638560083383
Az Zawiyah-55a0bc1ebc27,Escombreras-8ff2f5149d51,1063.7697046700075,89.94751792087801
Ban Ao Udom-d8ec7fa8f70d,Sriracha-6848d1a49775,1415.8362381041425,0.0
Sriracha-6848d1a49775,Ban Ao Udom-d8ec7fa8f70d,27252.792862118942,170.20173114545466
Ko Si Chang Harbor-272da3f36a5a,Ban Ao Udom-d8ec7fa8f70d,1439.3293448056827,1272.8533313505318
Ban Ao Udom-d8ec7fa8f70d,Ko Si Chang Harbor-272da3f36a5a,2247.724259737099,399.93635575166604
Sriracha-6848d1a49775,Map Ta Phut-202fdc862c4c,11918.758124141883,390.21447409952935
Map Ta Phut-202fdc862c4c,Sriracha-6848d1a49775,3630.6843672774053,69.5655558028311
Map Ta Phut-202fdc862c4c,Ko Si Chang Harbor-272da3f36a5a,870.915083358691,148.33190038141385
Ko Si Chang Harbor-272da3f36a5a,Map Ta Phut-202fdc862c4c,3124.0870317046765,140.65925831070126
Ban Ao Udom-d8ec7fa8f70d,Map Ta Phut-202fdc862c4c,3671.138812214352,2494.8504851194293
Map Ta Phut-202fdc862c4c,Ban Ao Udom-d8ec7fa8f70d,4676.662270785494,0.0
Benchamas-12dbefd04f36,Map Ta Phut-202fdc862c4c,3669.0330205335654,0.0
Map Ta Phut-202fdc862c4c,Benchamas-12dbefd04f36,2413.974515025924,0.0
Tumpat-667aec2054ce,Map Ta Phut-202fdc862c4c,2262.3034913089155,1372.6542269532292
Map Ta Phut-202fdc862c4c,Tumpat-667aec2054ce,3325.1788660162024,0.0
Kittiwake Terminal-7a36c7a7c2fd,Rotterdam-92c070ce8e92,11044.199190933105,2746.830884249511
Rotterdam-92c070ce8e92,Kittiwake Terminal-7a36c7a7c2fd,78209.90274230913,25.613271767165283
Scheveningen-390407975ccc,Gryphon Terminal-c60fa19a5389,2817.9607834242447,0.0
Gryphon Terminal-c60fa19a5389,Scheveningen-390407975ccc,2442.3940968005973,0.0
Scheveningen-390407975ccc,Beryl Terminal-fd1acfcd9ad2,5217.784424793814,211.6869483040002
Beryl Terminal-fd1acfcd9ad2,Scheveningen-390407975ccc,529.232846692475,2.0102991939944985
Novorossiysk-45a5021eee47,Castellon-08c2845d53fd,15702.678150342294,0.0
Castellon-08c2845d53fd,Novorossiysk-45a5021eee47,11182.056681024778,0.0
Castellon-08c2845d53fd,Sidi Kerir-552c943d8b08,1171.4591116653435,0.0
Sidi Kerir-552c943d8b08,Castellon-08c2845d53fd,6617.845788884189,0.0
Dan Terminal-0d7903c587ae,La Coruna-0a44300307c1,5264.318759362623,766.8547491859523
La Coruna-0a44300307c1,Dan Terminal-0d7903c587ae,9661.851049574838,365.305036898264
Newlyn-87594d8b7c06,Murmansk-9908e9ea9558,10658.47351667569,713.615294221185
Murmansk-9908e9ea9558,Newlyn-87594d8b7c06,28627.05118775039,1337.2638452755339
Primorsk-1745900bf09d,Butinge Terminal-f297ef573599,2175.928618642936,0.0
Butinge Terminal-f297ef573599,Primorsk-1745900bf09d,2687.921209544269,249.56037382252265
Butinge Terminal-f297ef573599,Ust-Luga-e9ea2bf59471,1321.60192262456,0.0
Ust-Luga-e9ea2bf59471,Butinge Terminal-f297ef573599,13438.17836651031,0.0
Siri Terminal-49364b130a93,Grimsby-d6f49c2e1bad,4113.5370642041635,0.49624374876184696
Grimsby-d6f49c2e1bad,Siri Terminal-49364b130a93,23630.306514100204,0.0
Skagen Havn-db9fa00eadc5,Rotterdam-92c070ce8e92,1246.2793225132261,0.0
Rotterdam-92c070ce8e92,Skagen Havn-db9fa00eadc5,9671.04265895883,0.0
Rotterdam-92c070ce8e92,Odden-b7d736f50f00,3216.725304412265,357.4022496969816
Odden-b7d736f50f00,Rotterdam-92c070ce8e92,5580.552797907089,0.0
Gibraltar-1fcc4603c786,Augusta-facbcc9badd3,1603.7191309741827,0.0
Augusta-facbcc9badd3,Gibraltar-1fcc4603c786,6773.162976900459,0.0
Augusta-facbcc9badd3,Malta Freeport-d3fb8c6279a1,9367.622440525918,0.0
Malta Freeport-d3fb8c6279a1,Augusta-facbcc9badd3,25051.31819638521,0.0
Livorno-706a305f41ba,Milazzo-fab25159eebe,7540.560515559246,0.0
Milazzo-fab25159eebe,Livorno-706a305f41ba,9306.733094324289,0.0
Milazzo-fab25159eebe,St. Paul's Bay-173c82902bec,7958.373942293578,0.0
St. Paul's Bay-173c82902bec,Milazzo-fab25159eebe,19125.956688880917,0.0
St. Paul's Bay-173c82902bec,Livorno-706a305f41ba,10725.88846535956,476.6004862709032
Livorno-706a305f41ba,St. Paul's Bay-173c82902bec,431.0468069172252,0.0
Tenes-bcf7a64fa258,Trieste-2aed856f346e,4902.907251796808,0.0
Trieste-2aed856f346e,Tenes-bcf7a64fa258,17757.365990730472,0.0
Atherinolakos-fbf8daebf075,El Hamra Oil Terminal-c68ec7f166d6,5774.471990001612,0.0
El Hamra Oil Terminal-c68ec7f166d6,Atherinolakos-fbf8daebf075,8810.555780022001,460.11916515979453
Sidi Kerir-552c943d8b08,El Hamra Oil Terminal-c68ec7f166d6,4307.082204748866,0.0
El Hamra Oil Terminal-c68ec7f166d6,Sidi Kerir-552c943d8b08,1830.916944419835,774.3283718831983
Malta Freeport-d3fb8c6279a1,Livorno-706a305f41ba,11111.956113988987,940.8988518581483
Livorno-706a305f41ba,Malta Freeport-d3fb8c6279a1,3168.489800656445,2502.6600341546264
Livorno-706a305f41ba,Sidi Kerir-552c943d8b08,77475.79776078848,501.86279807648765
Sidi Kerir-552c943d8b08,Livorno-706a305f41ba,9721.568456580291,0.0
Halul-b31f44d24105,Ras Tanura-601e8fb13c3c,1658.8695125457011,0.0
Ras Tanura-601e8fb13c3c,Halul-b31f44d24105,5285.295971130903,1077.0351957443197
Taman-9f1125c5b4b6,Icdas-bdb5025eb89f,323.43200445249585,0.0
Icdas-bdb5025eb89f,Taman-9f1125c5b4b6,1548.8536603142115,0.0
Sidi Kerir-552c943d8b08,Mersin-96488f75954b,182.59778276204162,0.0
Mersin-96488f75954b,Sidi Kerir-552c943d8b08,1524.269624263439,1282.5775972107515
Vatika Bay-443d87c3c171,Ceyhan-3b530c868db0,20806.171439709065,10645.464601139067
Ceyhan-3b530c868db0,Vatika Bay-443d87c3c171,177.67625650842615,0.0
Sidi Kerir-552c943d8b08,Ambelaki-f95bf05978df,4204.018463686817,1885.228905437454
Ambelaki-f95bf05978df,Sidi Kerir-552c943d8b08,4110.537902868154,0.0
Icdas-bdb5025eb89f,Santa Panagia-efd40d901d95,3095.8976279138287,337.79300379681393
Santa Panagia-efd40d901d95,Icdas-bdb5025eb89f,6304.500038794988,0.0
Icdas-bdb5025eb89f,Trieste-2aed856f346e,4999.915488392899,0.0
Trieste-2aed856f346e,Icdas-bdb5025eb89f,17094.1112963636,0.0
Trieste-2aed856f346e,Bozcaada-66352f54629d,493.10131729750657,0.0
Bozcaada-66352f54629d,Trieste-2aed856f346e,1488.4864324067996,0.0
Icdas-bdb5025eb89f,Tarragona-75e622055165,6188.8602219462655,1030.4116947008838
Tarragona-75e622055165,Icdas-bdb5025eb89f,368.06957537721837,435.44657179100113
Tarragona-75e622055165,Es Sider-7b388828f370,752.2580113317763,0.0
Es Sider-7b388828f370,Tarragona-75e622055165,4857.698635676803,0.0
Trieste-2aed856f346e,Bejaia-27cbf19e9922,1885.533773930392,491.3420359233555
Bejaia-27cbf19e9922,Trieste-2aed856f346e,2337.6219366406594,0.0
Omisalj-89ece074914b,Trieste-2aed856f346e,1816.8877375199954,0.0
Trieste-2aed856f346e,Omisalj-89ece074914b,4191.20808033474,0.0
Trieste-2aed856f346e,Marsa-el-Brega-47896c91db43,4569.621534167272,0.0
Marsa-el-Brega-47896c91db43,Trieste-2aed856f346e,27273.267562220426,0.0
Trieste-2aed856f346e,Az Zawiyah-55a0bc1ebc27,5665.533719011678,681.7739923303184
Az Zawiyah-55a0bc1ebc27,Trieste-2aed856f346e,1252.757243949548,1965.1731508697592
Gelibolu-15f5e85c3281,Trieste-2aed856f346e,1104.0510316585355,0.0
Trieste-2aed856f346e,Gelibolu-15f5e85c3281,10168.133005407746,0.0
Novorossiysk CPC-3b26a9570fd1,Icdas-bdb5025eb89f,694.0862811301829,0.0
Icdas-bdb5025eb89f,Novorossiysk CPC-3b26a9570fd1,27076.882001388418,14.49127700648563
Icdas-bdb5025eb89f,Mersin-96488f75954b,2036.5241625424314,0.0
Mersin-96488f75954b,Icdas-bdb5025eb89f,778.6210383438424,0.0
Ceyhan-3b530c868db0,Trieste-2aed856f346e,1379.8928575360903,1008.3447037614077
Trieste-2aed856f346e,Ceyhan-3b530c868db0,7123.1616774747445,0.0
Yumurtalik-4545edd2bd41,Ceyhan-3b530c868db0,2911.1425493367165,870.446715133738
Ceyhan-3b530c868db0,Yumurtalik-4545edd2bd41,1294.1451994224133,3180.5432670122073
Ceyhan-3b530c868db0,Augusta-facbcc9badd3,6262.110573870782,0.0
Augusta-facbcc9badd3,Ceyhan-3b530c868db0,5541.63488251633,0.0
Coatzacoalcos-230dbf9a65a3,Lucaya-3d36bf68693f,6910.461625545096,0.0
Lucaya-3d36bf68693f,Coatzacoalcos-230dbf9a65a3,4791.872397691255,131.81055931906147
Port Isabel-69b426430620,Brownsville-03c37f9d341d,19734.378493006767,1707.3950620175788
Brownsville-03c37f9d341d,Port Isabel-69b426430620,4080.317836274481,0.0
Destrehan-3e0eb54ab1e0,Coatzacoalcos-230dbf9a65a3,1460.95966617734,21.385381133005097
Coatzacoalcos-230dbf9a65a3,Destrehan-3e0eb54ab1e0,2522.756978577009,0.0
Newlyn-87594d8b7c06,Milford Haven-c669fc0bc437,1152.8080360966128,567.8437194416276
Milford Haven-c669fc0bc437,Newlyn-87594d8b7c06,3969.5113594364643,0.0
Caleta Cordova-d38c32cf43d2,Bahia Blanca-40a025c02835,181.08475270027043,0.0
Bahia Blanca-40a025c02835,Caleta Cordova-d38c32cf43d2,16941.254429316512,0.0
Comodoro Rivadavia-9d8471f8614d,Caleta Cordova-d38c32cf43d2,2847.659263873729,61.271502507597
Caleta Cordova-d38c32cf43d2,Comodoro Rivadavia-9d8471f8614d,4746.487380301848,1261.8329233022519
Bahia Blanca-40a025c02835,Puerto Rosales-945fc5e1ffa4,3795.72924716686,0.0
Puerto Rosales-945fc5e1ffa4,Bahia Blanca-40a025c02835,1503.0965645533947,0.0
Puerto Rosales-945fc5e1ffa4,Caleta Cordova-d38c32cf43d2,3456.4687578337107,1426.0880327337306
Caleta Cordova-d38c32cf43d2,Puerto Rosales-945fc5e1ffa4,2034.9355514036479,0.0
San Sebastian Bay-61ff4b7d4540,Caleta Cordova-d38c32cf43d2,861.4266361467637,204.8370581862177
Caleta Cordova-d38c32cf43d2,San Sebastian Bay-61ff4b7d4540,1516.960799731738,2264.335495100429
Caleta Paula-700d0c4f0c4f,Caleta Olivia-e52e82965ea8,6449.941220670941,0.0
Caleta Olivia-e52e82965ea8,Caleta Paula-700d0c4f0c4f,3515.7281027359713,0.0
Puerto Rosales-945fc5e1ffa4,Caleta Olivia-e52e82965ea8,3984.638799599624,0.0
Caleta Olivia-e52e82965ea8,Puerto Rosales-945fc5e1ffa4,8865.605483429043,559.4213680304244
Puerto Rosales-945fc5e1ffa4,Comodoro Rivadavia-9d8471f8614d,3937.3693708605256,0.0
Comodoro Rivadavia-9d8471f8614d,Puerto Rosales-945fc5e1ffa4,8265.019182657836,0.0
Campana-39dd28c9992c,Caleta Cordova-d38c32cf43d2,392.5073029292797,1.4950387798507383
Caleta Cordova-d38c32cf43d2,Campana-39dd28c9992c,2244.1114029090636,0.0
Punta Loyola-a4806fa850c7,Caleta Cordova-d38c32cf43d2,454.0223476418192,0.0
Caleta Cordova-d38c32cf43d2,Punta Loyola-a4806fa850c7,213.98896514129598,14.085581594628673
Punta Loyola-a4806fa850c7,Caleta Paula-700d0c4f0c4f,377.46736605260605,0.0
Caleta Paula-700d0c4f0c4f,Punta Loyola-a4806fa850c7,1739.3799322412833,0.0
San Sebastian Bay-61ff4b7d4540,Comodoro Rivadavia-9d8471f8614d,3673.4298598439646,0.0
Comodoro Rivadavia-9d8471f8614d,San Sebastian Bay-61ff4b7d4540,1729.7029447283887,765.099241167005
Montevideo-e1e5b78ae3af,Buenos Aires-5bd47f0ab4c0,14159.347871244252,0.0
Buenos Aires-5bd47f0ab4c0,Montevideo-e1e5b78ae3af,3723.3996522324874,810.3149636060231
Caleta Cordova-d38c32cf43d2,Caleta Olivia-e52e82965ea8,13560.65767012019,0.0
Caleta Olivia-e52e82965ea8,Caleta Cordova-d38c32cf43d2,232.18969086844055,0.0
Skoldvik-9ac362d9504c,Primorsk-1745900bf09d,2030.1590486879363,118.24144996778071
Primorsk-1745900bf09d,Skoldvik-9ac362d9504c,232.1292890958106,636.4728433305111
Niteroi-4f72e75cb748,Arraial do Cabo-b054cfd95b71,8274.471262721838,875.7804458973574
Arraial do Cabo-b054cfd95b71,Niteroi-4f72e75cb748,1546.6693367622975,603.65421971842
Singapore-bfe15a9e31a0,Tanjung Pelepas-71ae886ba35d,1761.758223537032,698.4552272988631
Tanjung Pelepas-71ae886ba35d,Singapore-bfe15a9e31a0,861.0510627480178,0.0
Kozmino-62a166ce6f35,Dongjiakou-192facca7a0e,1123.8133589803215,0.0
Dongjiakou-192facca7a0e,Kozmino-62a166ce6f35,1869.1657834651164,0.0
Sabah Terminal-f96b052e46b2,Port Dickson-47b3d9faec98,3555.6082499707986,812.386139359097
Port Dickson-47b3d9faec98,Sabah Terminal-f96b052e46b2,4489.865055830409,0.0
Dalian-641923403d46,Longkou-83dd447f48b9,32372.38370839831,47.29145834975032
Longkou-83dd447f48b9,Dalian-641923403d46,3555.3565524242263,0.0
Qinzhou-55f3f1f842bb,Fangcheng-e432e416e141,3488.4327058218983,0.0
Fangcheng-e432e416e141,Qinzhou-55f3f1f842bb,3188.0738109473423,0.0
Fujairah-ca26fade3b91,Ras Tanura-601e8fb13c3c,17821.422994323442,0.0
Ras Tanura-601e8fb13c3c,Fujairah-ca26fade3b91,6512.245833747865,0.0
Karachi-d8f24cbce54f,Ras Tanura-601e8fb13c3c,7209.210926493723,0.0
Ras Tanura-601e8fb13c3c,Karachi-d8f24cbce54f,11067.1798066725,856.1025048698538
Karachi-d8f24cbce54f,Das Island-6bbe24b74298,7938.85182100557,0.0
Das Island-6bbe24b74298,Karachi-d8f24cbce54f,13651.310037945088,0.0
Zirku Island-a43755386268,Karachi-d8f24cbce54f,5971.22132936144,0.0
Karachi-d8f24cbce54f,Zirku Island-a43755386268,1022.8349009293177,0.0
Karachi-d8f24cbce54f,Mina Al Ahmadi-2d893ce729f6,448.12849417952185,3226.685673164297
Mina Al Ahmadi-2d893ce729f6,Karachi-d8f24cbce54f,1493.3364037717072,0.0
Sriracha-6848d1a49775,Singapore-bfe15a9e31a0,11796.998394943468,0.0
Singapore-bfe15a9e31a0,Sriracha-6848d1a49775,2147.6498574197203,0.0
Helgoland-c47a1ee22838,Fulmar Terminal-dd94ed4fe8fa,4420.062375123716,0.0
Fulmar Terminal-dd94ed4fe8fa,Helgoland-c47a1ee22838,10650.274337386809,2461.020009323302
Skagen Havn-db9fa00eadc5,Fredericia-2ce2fe57cad8,190.81424203313736,313.0289997500695
Fredericia-2ce2fe57cad8,Skagen Havn-db9fa00eadc5,8056.80063364917,1200.1222609976378
Beryl Terminal-fd1acfcd9ad2,Wilhelmshaven-34a71cee910d,2812.895298599199,0.0
Wilhelmshaven-34a71cee910d,Beryl Terminal-fd1acfcd9ad2,35460.26750843789,758.0957236946998
Beryl Terminal-fd1acfcd9ad2,Rotterdam-92c070ce8e92,3055.1793861685805,364.67549278730695
Rotterdam-92c070ce8e92,Beryl Terminal-fd1acfcd9ad2,6410.709548265786,3107.278322933846
Aberdeen-f8ea5ddd09c3,Beryl Terminal-fd1acfcd9ad2,197.31131741929786,1869.8456608747654
Beryl Terminal-fd1acfcd9ad2,Aberdeen-f8ea5ddd09c3,14917.012273624512,702.3312142634056
Tranmere-7a5883e42177,Fulmar Terminal-dd94ed4fe8fa,3165.1758872826103,0.0
Fulmar Terminal-dd94ed4fe8fa,Tranmere-7a5883e42177,944.7216472744777,0.0
Fulmar Terminal-dd94ed4fe8fa,Wilhelmshaven-34a71cee910d,2618.98162980619,1850.9592893746326
Wilhelmshaven-34a71cee910d,Fulmar Terminal-dd94ed4fe8fa,3914.0272190652845,0.0
Aberdeen-f8ea5ddd09c3,Fulmar Terminal-dd94ed4fe8fa,3316.087056503489,90.88878219093134
Fulmar Terminal-dd94ed4fe8fa,Aberdeen-f8ea5ddd09c3,2955.846220377583,323.73216948354525
Fulmar Terminal-dd94ed4fe8fa,Rotterdam-92c070ce8e92,1405.3029309858928,4240.633579903532
Rotterdam-92c070ce8e92,Fulmar Terminal-dd94ed4fe8fa,4243.437006580238,57.81846542853386
Kittiwake Terminal-7a36c7a7c2fd,Bantry-a03eff11cb26,213.00577859878902,0.0
Bantry-a03eff11cb26,Kittiwake Terminal-7a36c7a7c2fd,12883.305622723274,194.43662774002883
Macduff-60ed9bc1ed62,Beryl Terminal-fd1acfcd9ad2,20931.90813613953,0.0
Beryl Terminal-fd1acfcd9ad2,Macduff-60ed9bc1ed62,298.5261532074965,1670.9407571540287
Skagen Havn-db9fa00eadc5,Kittiwake Terminal-7a36c7a7c2fd,1814.1915615863336,0.0
Kittiwake Terminal-7a36c7a7c2fd,Skagen Havn-db9fa00eadc5,5211.957994439769,0.0
Gorm Terminal-6743587d7141,Fulmar Terminal-dd94ed4fe8fa,4082.758987662383,0.0
Fulmar Terminal-dd94ed4fe8fa,Gorm Terminal-6743587d7141,12166.233034554907,0.0
Helgoland-c47a1ee22838,Wilhelmshaven-34a71cee910d,643.3176838903121,103.67668433312178
Wilhelmshaven-34a71cee910d,Helgoland-c47a1ee22838,4625.729544041473,0.0
Auk Terminal-30a5148fe5a8,Rotterdam-92c070ce8e92,1771.0527797680115,175.43460138725558
Rotterdam-92c070ce8e92,Auk Terminal-30a5148fe5a8,4570.82430956483,0.0
Siri Terminal-49364b130a93,Beryl Terminal-fd1acfcd9ad2,3528.0898211478425,0.0
Beryl Terminal-fd1acfcd9ad2,Siri Terminal-49364b130a93,1069.2992722318052,85.23518367536407
Rotterdam-92c070ce8e92,Lyness-b0a6e09ce2a9,2257.7583271187004,48.346650834088
Lyness-b0a6e09ce2a9,Rotterdam-92c070ce8e92,11544.331342517122,0.0
Aberdeen-f8ea5ddd09c3,Kittiwake Terminal-7a36c7a7c2fd,3682.0183733856447,933.430670757145
Kittiwake Terminal-7a36c7a7c2fd,Aberdeen-f8ea5ddd09c3,2433.4791525007668,0.0
Skagen Havn-db9fa00eadc5,Beryl Terminal-fd1acfcd9ad2,15521.6759892714,0.0
Beryl Terminal-fd1acfcd9ad2,Skagen Havn-db9fa00eadc5,349.87214280440566,0.0
Rotterdam-92c070ce8e92,Wilhelmshaven-34a71cee910d,4738.351187363813,0.0
Wilhelmshaven-34a71cee910d,Rotterdam-92c070ce8e92,2880.401974339201,0.0
Rotterdam-92c070ce8e92,Scheveningen-390407975ccc,125.1370907302862,0.0
Scheveningen-390407975ccc,Rotterdam-92c070ce8e92,2405.622786906177,1817.1104223546295
Risavika-704d5c9901be,Beryl Terminal-fd1acfcd9ad2,21651.804044917062,1493.392071590188
Beryl Terminal-fd1acfcd9ad2,Risavika-704d5c9901be,2692.207607943178,0.0
Texas City-28cb23375401,Port Ingleside-768a671ec8e5,1595.6724974284339,0.0
Port Ingleside-768a671ec8e5,Texas City-28cb23375401,7377.1726763634915,0.0
Icdas-bdb5025eb89f,Malta Freeport-d3fb8c6279a1,2591.667680267169,0.0
Malta Freeport-d3fb8c6279a1,Icdas-bdb5025eb89f,12896.928028192551,0.0
Kalamata-017d361a10bc,Sidi Kerir-552c943d8b08,208.56083341097215,1957.462387777327
Sidi Kerir-552c943d8b08,Kalamata-017d361a10bc,11648.919066089627,150.99264831630046
Malta Freeport-d3fb8c6279a1,Sidi Kerir-552c943d8b08,868.7515863310616,2663.247481592603
Sidi Kerir-552c943d8b08,Malta Freeport-d3fb8c6279a1,8631.020062197753,0.0
Novorossiysk-45a5021eee47,Constantza-8640b9ce4f82,5726.835517227588,0.0
Constantza-8640b9ce4f82,Novorossiysk-45a5021eee47,2241.252064394817,0.0
Novorossiysk-45a5021eee47,Midia-3dfd7036f3cc,4091.915264872843,1591.4365333129629
Midia-3dfd7036f3cc,Novorossiysk-45a5021eee47,518.1990697047543,177.6053038631644
Shanwei-6e2c129929a4,Zhoushan-611472facb34,3140.5638184392337,0.0
Zhoushan-611472facb34,Shanwei-6e2c129929a4,6085.693731336828,0.0
Dongying-5b327b4206b2,Zhoushan-611472facb34,358.5506887328732,0.0
Zhoushan-611472facb34,Dongying-5b327b4206b2,13196.283069335705,0.0
Zhoushan-611472facb34,Beilun-16a7df7c1e03,156.00054840390519,1821.9167071794031
Beilun-16a7df7c1e03,Zhoushan-611472facb34,2230.6457643424897,0.0
Dongying-5b327b4206b2,Beilun-16a7df7c1e03,360.634221479489,0.0
Beilun-16a7df7c1e03,Dongying-5b327b4206b2,1901.6355370720262,1208.1219036419125
Yingkou-54cfde7f5e3d,Huizhou-59dc66ffb6ae,1706.3070835986027,0.0
Huizhou-59dc66ffb6ae,Yingkou-54cfde7f5e3d,36570.1738454273,456.0549171747708
Huizhou-59dc66ffb6ae,Dongying-5b327b4206b2,4459.743134396867,0.0
Dongying-5b327b4206b2,Huizhou-59dc66ffb6ae,1760.8302130615118,0.0
Beilun-16a7df7c1e03,Western Yantai-95889f42a047,2831.436107614442,330.96201549158616
Western Yantai-95889f42a047,Beilun-16a7df7c1e03,4425.45603462331,358.73751179832
Qingdao-910e8b237492,Huanghua-501489ae5cef,2690.956930973902,1573.7773741282306
Huanghua-501489ae5cef,Qingdao-910e8b237492,3685.408886917328,127.12780439829417
Dongying-5b327b4206b2,Huanghua-501489ae5cef,2018.861928717561,0.0
Huanghua-501489ae5cef,Dongying-5b327b4206b2,5711.661606282113,466.2146421997996
Huanghua-501489ae5cef,Beilun-16a7df7c1e03,8463.511072936757,0.0
Beilun-16a7df7c1e03,Huanghua-501489ae5cef,6088.357742209365,364.32129905548015
Muuga-98111e964fdd,Tallinn-55e0541e5b2a,14772.669639215192,0.0
Tallinn-55e0541e5b2a,Muuga-98111e964fdd,2905.130193324499,3737.006902513872
Chalmette-195ea9ec9b9d,Southwest Pass-bcf54ac59c4c,7970.457019703347,801.6356303449694
Southwest Pass-bcf54ac59c4c,Chalmette-195ea9ec9b9d,788.3309304495903,0.0
Dirhami-1a30a26f2de9,Ust-Luga-e9ea2bf59471,1022.6120672597104,0.0
Ust-Luga-e9ea2bf59471,Dirhami-1a30a26f2de9,3618.6386757464825,963.9328606020324
San Francisco-5cbd79283bad,Martinez-3b2eed3fba73,9147.612432294307,0.0
Martinez-3b2eed3fba73,San Francisco-5cbd79283bad,4324.501411836428,0.0
March Point-2b6c25829a80,Port Angeles-084976ad6a70,5632.744892884089,0.0
Port Angeles-084976ad6a70,March Point-2b6c25829a80,517.5774184174184,0.0
San Francisco-5cbd79283bad,Point Richmond-0ffdde27d38d,1166.9703297024178,2868.6767684671127
Point Richmond-0ffdde27d38d,San Francisco-5cbd79283bad,4942.056928295309,767.2905120325796
March Point-2b6c25829a80,Valdez-2044032df24e,1850.9761165514624,322.57995539830824
Valdez-2044032df24e,March Point-2b6c25829a80,4467.834228880938,0.0
Port Angeles-084976ad6a70,Cherry Point-69fb11f0514e,1432.7995351824432,0.0
Cherry Point-69fb11f0514e,Port Angeles-084976ad6a70,430.518555038198,0.0
Martinez-3b2eed3fba73,Valdez-2044032df24e,7284.338890049233,0.0
Valdez-2044032df24e,Martinez-3b2eed3fba73,2544.8260068627624,450.8626485296149
Benicia-2b89d641c94e,Valdez-2044032df24e,25229.788510366172,1482.1684327715252
Valdez-2044032df24e,Benicia-2b89d641c94e,1891.8792825942608,0.0
Valdez-2044032df24e,Cherry Point-69fb11f0514e,484.5963712944959,0.0
Cherry Point-69fb11f0514e,Valdez-2044032df24e,8334.672985831336,0.0
San Francisco-5cbd79283bad,Valdez-2044032df24e,1744.13010945664,268.32632591806504
